,f_inhibition_list,r_concentration_uM,r_inhibition_list,f_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50
1649,"[96.53130340576172, 74.21623992919922, 94.05452728271484, 49.06369400024414, 90.10490417480469, 35.85019302368164, 81.43316650390625, -109.36006927490234, 74.70919036865234, 6.155880928039551, 47.06182861328125, 3.8594486713409424, 38.6515998840332, -0.6492530703544617, 22.901199340820312, 2.870540142059326, 13.763564109802246, 8.211849212646484, -3.6550543308258057, -4.23517370223999, 97.12044525146484, 94.47834777832031, 90.63092041015625, 81.68264770507812]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",CN(C)S(=O)(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,,,,,,2.7250753276490367,,
1650,"[41.84665298461914, 28.069988250732422, 15.230765342712402, 9.773895263671875, 98.85482788085938, 98.67639923095703, 97.95201110839844, 96.9320068359375, 99.44872283935547, 94.35404205322266, 99.48067474365234, 84.96098327636719, 97.73895263671875, 76.39617156982422, 95.72026062011719, 52.456790924072266, 92.29007720947266, 36.88247299194336, 82.0847396850586, 21.62773895263672, 75.39481353759766, 9.169351577758789, 61.00828170776367, 5.187887668609619]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",COC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,,,,,,0.572747205981189,,
1651,"[99.59642028808594, 90.78337860107422, 99.50628662109375, 77.07009887695312, 97.46588897705078, 64.74166870117188, 95.515625, 49.729583740234375, 89.37394714355469, 25.38001251220703, 74.37415313720703, 15.47301959991455, 63.6968879699707, 8.208710670471191, 48.99618911743164, 5.807759761810303, 30.472814559936523, 20.192975997924805, 4.254926681518555, 2.4193878173828125, 98.35498046875, 97.8960952758789, 96.42110443115234, 94.31925201416016]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",C=CC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,,,,,,0.8710205101540774,,
1652,"[6.360523700714111, 5.103588581085205, -0.3965846002101898, -0.5656206607818604, 97.58798217773438, 96.2270278930664, 92.62959289550781, 85.59075927734375, 99.06596374511719, 73.70188903808594, 98.01274108886719, 46.61711120605469, 90.24141693115234, 25.426923751831055, 84.24713897705078, 14.612950325012207, 70.76325988769531, 8.02487850189209, 40.79620361328125, -0.3445734977722168, 23.78857421875, -3.4132280349731445, 13.143636703491211, -1.5148231983184814]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",CC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,,,,,,3.3448407284444737,,
1653,"[38.137142181396484, 36.982540130615234, 13.873556137084961, 8.697549819946289, 98.29484558105469, 98.45254516601562, 97.52604675292969, 95.8983383178711, 99.11714935302734, 93.48493194580078, 99.11714935302734, 83.21458435058594, 97.24725341796875, 73.62574005126953, 95.6955795288086, 56.92903137207031, 91.2827377319336, 34.65080261230469, 78.79048156738281, 19.54801368713379, 71.49957275390625, 8.323007583618164, 57.78231430053711, 3.338496208190918]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",CN(C)C(=O)CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,,,,,,0.6026537606398495,,
1654,"[75.70431518554688, 59.888607025146484, 39.66929626464844, 25.158199310302734, 93.89519500732422, 99.21766662597656, 99.66842651367188, 99.90248107910156, 98.67154693603516, 99.07897186279297, 100.01516723632812, 97.58798217773438, 100.4052505493164, 91.78874969482422, 99.82012939453125, 85.59942626953125, 98.10809326171875, 69.80538940429688, 95.8672866821289, 57.01066207885742, 91.48968505859375, 36.149879455566406, 86.82168579101562, 23.992284774780273]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",CNS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,,,,,,0.148652333181323,,
1655,"[99.86787414550781, 98.3697738647461, 100.23172760009766, 96.28218078613281, 100.51020812988281, 94.03807067871094, 99.36782836914062, 88.42577362060547, 98.37384033203125, 75.85144805908203, 94.88164520263672, 59.998374938964844, 92.79608917236328, 45.068145751953125, 87.75091552734375, 27.52589225769043, 78.47974395751953, 65.49481201171875, 44.26116180419922, 24.80613136291504, 99.27635955810547, 99.1076431274414, 98.3230209350586, 98.76615142822266, 99.6046371459961, 86.3361587524414, 98.54273986816406, 67.05443572998047, -6.108466148376465, 56.0339469909668, 92.3763198852539, 39.14717483520508, 85.40674591064453, 18.031463623046875, 65.36741638183594, 9.884081840515137, 55.62202453613281, 5.8021111488342285, 37.03995132446289, 2.5170772075653076, 21.722209930419922, 12.266611099243164, 4.28068733215332, 0.17594701051712036, 98.78907012939453, 97.8161849975586, 95.43158721923828, 91.51935577392578]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 9.949999809265137, 0.7462999820709229, 4.974999904632568, 0.24879999458789825, 2.48799991607666, 0.15520000457763672, 1.24399995803833, 0.07760000228881836, 0.7462999820709229, 0.03880000114440918, 0.24879999458789825, 0.01940000057220459, 0.15520000457763672, 0.009999999776482582, 0.07760000228881836, 0.004999999888241291, 0.03880000114440918, 0.01940000057220459, 0.009999999776482582, 0.004999999888241291, 9.949999809265137, 4.974999904632568, 2.48799991607666, 1.24399995803833]",CN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,,,,,,0.140079190538779,,
1656,"[58.31529235839844, 41.543434143066406, 30.290372848510742, 14.12222671508789, 100.01626586914062, 99.08731842041016, 98.70923614501953, 97.61766815185547, 100.3984146118164, 96.55049896240234, 100.05081939697266, 90.19422912597656, 99.09341430664062, 83.5127182006836, 97.1968994140625, 71.00547790527344, 95.93255615234375, 53.7010498046875, 88.07817840576172, 34.67288589477539, 82.93543243408203, 20.956186294555664, 72.14785766601562, 9.03842830657959]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)C2CC2)Cc2ccc(Cl)cc21,,,,,,0.3103048571886336,,
1657,"[68.17137908935547, 51.237430572509766, 31.490550994873047, 18.249393463134766, 96.23136138916016, 98.32913970947266, 99.6034164428711, 99.23066711425781, 97.73101806640625, 98.27279663085938, 99.82012939453125, 95.53787994384766, 98.42449951171875, 87.61919403076172, 99.19599151611328, 80.61502838134766, 96.60844421386719, 62.346134185791016, 93.50944519042969, 47.45795822143555, 88.40369415283203, 28.25719451904297, 81.40386199951172, 16.11260414123535, 98.50931549072266, 80.27810668945312, 98.02124786376953, 59.13459777832031, 93.2994155883789, 42.85335922241211, 87.94447326660156, 28.30338478088379, 77.83316040039062, 8.513577461242676, 55.04587173461914, 4.109447002410889, 40.02164077758789, -2.5968942642211914, 21.67531967163086, -2.249260425567627, 9.917925834655762, 5.331921100616455, -4.116353511810303, -3.5016632080078125, 97.19935607910156, 95.84565734863281, 91.47605895996094, 86.08197784423828]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 9.949999809265137, 0.7462999820709229, 4.974999904632568, 0.24879999458789825, 2.48799991607666, 0.15520000457763672, 1.24399995803833, 0.07760000228881836, 0.7462999820709229, 0.03880000114440918, 0.24879999458789825, 0.01940000057220459, 0.15520000457763672, 0.009999999776482582, 0.07760000228881836, 0.004999999888241291, 0.03880000114440918, 0.01940000057220459, 0.009999999776482582, 0.004999999888241291, 9.949999809265137, 4.974999904632568, 2.48799991607666, 1.24399995803833]",COCCS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,,,,,,0.2126484320437324,,
1658,"[61.984230041503906, 47.91590881347656, 27.004371643066406, 15.67410659790039, 97.01372528076172, 98.54505157470703, 96.34544372558594, 97.0862808227539, 98.09443664550781, 96.0475845336914, 98.48394775390625, 91.65982055664062, 96.9831771850586, 85.72547149658203, 96.85716247558594, 78.2406997680664, 97.0099105834961, 64.8177490234375, 92.88946533203125, 50.27590560913086, 86.44339752197266, 24.888778686523438, 79.14574432373047, 15.609188079833984]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)CCO)Cc2ccc(Cl)cc21,,,,,,0.2320844530211048,,
1659,"[70.98417663574219, 54.259830474853516, 34.19916915893555, 22.55317497253418, 95.33382415771484, 96.60536193847656, 97.68635559082031, 97.98965454101562, 97.22362518310547, 98.07909393310547, 98.72846984863281, 95.11607360839844, 97.53470611572266, 89.44277954101562, 97.9118881225586, 82.26853942871094, 96.65979766845703, 66.14302062988281, 92.80632019042969, 50.39079284667969, 89.90550994873047, 30.50511360168457, 82.58739471435547, 20.12287712097168, 14.354287147521973, 15.9842529296875, 1.0336928367614746, 3.6950490474700928, 97.39044189453125, 96.23933410644531, 92.97249603271484, 86.98674774169922, 97.95448303222656, 79.82687377929688, 96.67214965820312, 57.02577209472656, 92.07233428955078, 38.7116813659668, 85.58930969238281, 20.155858993530273, 75.75886535644531, 2.6061031818389893, 49.32487487792969, -2.873159646987915, 35.68427276611328, -6.04560661315918, 23.022111892700195, -3.0320122241973877]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.03880000114440918, 0.01940000057220459, 0.009999999776482582, 0.004999999888241291, 9.949999809265137, 4.974999904632568, 2.48799991607666, 1.24399995803833, 9.949999809265137, 0.7462999820709229, 4.974999904632568, 0.24879999458789825, 2.48799991607666, 0.15520000457763672, 1.24399995803833, 0.07760000228881836, 0.7462999820709229, 0.03880000114440918, 0.24879999458789825, 0.01940000057220459, 0.15520000457763672, 0.009999999776482582, 0.07760000228881836, 0.004999999888241291]",CCS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,,,,,,0.2132670147940423,,
1660,"[62.347129821777344, 48.624176025390625, 30.432737350463867, 22.33066749572754, 89.58137512207031, 96.29586029052734, 99.0710220336914, 98.88288116455078, 100.96424865722656, 98.34195709228516, 100.69379425048828, 93.47366333007812, 99.82361602783203, 87.25305938720703, 98.24788665771484, 78.04562377929688, 97.49530029296875, 55.38570022583008, 92.42709350585938, 42.55644607543945, 88.64064025878906, 23.54186248779297, 77.4929428100586, 11.547507286071777]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)C2COC2)Cc2ccc(Cl)cc21,,,,,,0.2459342424648995,,
1661,"[97.87805938720703, 98.01041412353516, 98.75105285644531, 94.49591064453125, 98.9763412475586, 91.84877014160156, 98.89749145507812, 85.19430541992188, 97.5598373413086, 71.21514892578125, 94.06504821777344, 56.69247817993164, 91.37566375732422, 38.8101921081543, 84.09602355957031, 24.842296600341797, 73.63981628417969, 58.33427047729492, 35.50689697265625, 25.551956176757812, 97.10363006591797, 97.3486328125, 98.32300567626953, 98.2723159790039]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)C2CCOC2)Cc2ccc(Cl)cc21,,,,,,0.1521247674038012,,
1662,"[100.12786102294922, 100.74332427978516, 101.64051818847656, 100.36190795898438, 100.57862091064453, 98.2077865600586, 101.38479614257812, 96.1446762084961, 99.33468627929688, 88.2389907836914, 99.32168579101562, 81.30850982666016, 98.86659240722656, 69.18992614746094, 96.53909301757812, 50.34023666381836, 91.42033386230469, 84.71524047851562, 66.05192565917969, 49.5427360534668, 98.4635009765625, 100.30123138427734, 100.11919403076172, 100.66963958740234, 100.6319580078125, 95.94925689697266, 100.69641876220703, 89.87142181396484, 97.08194732666016, 77.14939880371094, 97.7726058959961, 65.31603240966797, 93.66316223144531, 38.15454864501953, 85.3337631225586, 26.231395721435547, 76.3597412109375, 9.52655029296875, 63.04835891723633, 6.538280010223389, 39.865089416503906, 27.764667510986328, 6.595835208892822, 3.747999906539917, 98.7119140625, 99.06645202636719, 97.61605834960938, 97.31907653808594]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 9.949999809265137, 0.7462999820709229, 4.974999904632568, 0.24879999458789825, 2.48799991607666, 0.15520000457763672, 1.24399995803833, 0.07760000228881836, 0.7462999820709229, 0.03880000114440918, 0.24879999458789825, 0.01940000057220459, 0.15520000457763672, 0.009999999776482582, 0.07760000228881836, 0.004999999888241291, 0.03880000114440918, 0.01940000057220459, 0.009999999776482582, 0.004999999888241291, 9.949999809265137, 4.974999904632568, 2.48799991607666, 1.24399995803833]",CC1CCN(S(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)C1,,,,,,0.0515611775431543,,
1663,"[90.79620361328125, 80.42432403564453, 66.56336975097656, 47.388607025146484, 97.62699127197266, 99.99783325195312, 101.7662124633789, 100.47893524169922, 97.92605590820312, 100.56562042236328, 101.48881530761719, 100.3965835571289, 101.18541717529297, 97.89571380615234, 100.51361083984375, 94.71003723144531, 100.24488067626953, 86.86502838134766, 98.78424072265625, 78.1054916381836, 97.0418701171875, 63.07428741455078, 95.34717559814453, 46.70379638671875, 41.605560302734375, 33.96682357788086, 9.123662948608398, 9.89720630645752, 99.0042953491211, 98.93982696533203, 97.56771087646484, 96.2370376586914, 99.71337127685547, 93.32933807373047, 99.54761505126953, 82.78521728515625, 97.54469299316406, 70.91731262207031, 95.937744140625, 54.976802825927734, 91.48066711425781, 29.0308837890625, 80.89049530029297, 19.677000045776367, 70.337158203125, 4.226860046386719, 58.40019226074219, 7.592692852020264]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.03880000114440918, 0.01940000057220459, 0.009999999776482582, 0.004999999888241291, 9.949999809265137, 4.974999904632568, 2.48799991607666, 1.24399995803833, 9.949999809265137, 0.7462999820709229, 4.974999904632568, 0.24879999458789825, 2.48799991607666, 0.15520000457763672, 1.24399995803833, 0.07760000228881836, 0.7462999820709229, 0.03880000114440918, 0.24879999458789825, 0.01940000057220459, 0.15520000457763672, 0.009999999776482582, 0.07760000228881836, 0.004999999888241291]",N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)CCC1,,,,,,0.0599600169440397,,
