f_concentration_uM,f_inhibition_list,r_concentration_uM,r_inhibition_list,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50,CHEMBL,Training,avg_IC50,FCFP_PC1_bin,FCFP_PC2_bin
,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-25.955440643545273, -24.76413076859138, -23.34394283341548, -20.2529674704136, -14.711255782219254, -7.962724349718221, -3.108754892790127, 0.28640008718921556, -1.687916564658401, -3.1020946345617006, -1.5633588819871818, -25.43751922228456, -22.776575543063576, -23.193935836904434, -19.303088793622216, -16.082215077380177, -7.092343178588445, -2.3904409221258747, -1.5257304611282583, -1.6780062621846619, -2.814031399869981, -0.3047440938782999]",Cc1nc(-c2cccc(CNC(=O)Nc3cccc(CN4CCCC4=O)c3)c2)n[nH]1,,,99.0,,,,,,False,True,99.0,,
,,"[33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[39.77790571957318, -0.11117527949091839, -3.56350864190573, -4.2215990640408, -3.8028019832465025, -4.301860921373259, 16.29796148457402, 16.272536473574963, 13.937135683804373, 15.646424815598545, 38.10544331200933, -0.8817349707171364, -4.265487536890046, -5.755235994617477, -2.235166301144492, -4.597940378680421, 30.75983273315441, 15.764390274639654, 15.62278800562614, 10.39492999450862]",CS(=O)(=O)N(CCc1ccccc1)CC1CCN(C(=O)CCl)CC1,,,99.0,,,,,,False,True,99.0,,
,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579]","[-50.41653744538797, -45.9071528120136, -26.903604941456305, -28.15412382352006, -13.27927471502091, -5.717108425043197, -3.2807734700594193, -2.0945285284681714, 21.16501147784716, -53.91906948904426, -48.04798147079993, -31.368352478985184, -18.997298416697756, -14.164070077469232, -2.0363768660092436, -1.9108226502751853, 13.4627942345941, -0.5231936959811528]",O=C1CCCCC(C(=O)Nc2ccc(-c3nc[nH]n3)cc2F)N1,,,99.0,,,,,,False,True,99.0,,
,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-68.85831086876671, -60.82557376122606, -54.39665312737589, -49.42563113420187, -37.88910019518525, -24.155288113969217, -11.14304048425348, -6.498447314841833, -3.6384233035321865, 3.502611189123291, 5.152298452026405, -75.03569844234158, -67.78825961520515, -48.427327266706065, -56.24440707340269, -37.826763401481, -24.732487914566672, -9.47436730292011, -4.975833380977875, -0.9044143897426221, 0.6049181272029727, 1.888922256266277]",Cn1cnc(CN(C(=O)c2cnnn2-c2ccccc2)c2ccc(OCc3ccccc3)cc2)c1,,,99.0,,,,,,False,True,99.0,,
,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-68.49607036145461, -40.46897915468959, -2.118762401325749, 10.52158182536909, 13.192861981695708, 24.28531424524802, 25.611543105431032, 23.55832965765912, 22.63221272152575, 28.47772982422112, 26.69949277981778, -66.9954493884754, -29.527060382557885, -11.07207749229678, -4.8840770728985206, 12.91207900376258, 13.551303877963328, 15.660962079613446, 26.12279463234662, 20.352842517300974, 21.3619865721988, 23.602174524751764]",Cn1cc(NC(=O)NCCc2ccsc2)c2ccccc2c1=O,,,99.0,,,,,,False,True,99.0,,
"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[2.3686208724975586, 0.029372552409768105, 3.41593599319458, 2.082697629928589, 1.7912667989730835, 1.3786741495132446, 3.594466209411621, 2.628384590148926, -3.039600133895874, -3.0336339473724365, -0.6365582942962646, -0.6975980997085571, -2.649496078491211, -2.1616363525390625, 0.25792771577835083, 0.07067770510911942, -4.390737533569336, -2.0771901607513428, -3.566011428833008, -1.9697967767715454, -0.6663897633552551, 0.8049915432929993, -2.582948923110962, 0.3189675509929657, 2.3686208724975586, 0.029372552409768105, 3.41593599319458, 2.082697629928589, 1.7912667989730835, 1.3786741495132446, 3.594466209411621, 2.628384590148926, -3.039600133895874, -3.0336339473724365, -0.6365582942962646, -0.6975980997085571, -2.649496078491211, -2.1616363525390625, 0.25792771577835083, 0.07067770510911942, -4.390737533569336, -2.0771901607513428, -3.566011428833008, -1.9697967767715454, -0.6663897633552551, 0.8049915432929993, -2.582948923110962, 0.3189675509929657]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-28.299543815140847, -23.739523062214534, -9.943762582899343, -8.754788244834891, -9.31618373969328, -5.839987916569987, -6.044532373567464, -5.813799260987431, -5.412380320219466, -5.442972181510488, -6.153930722215158, -27.0034672348004, -20.445128157078827, -7.3958831979022674, -9.242246200791907, -6.462813933739929, -4.8395544438465015, -5.830108670598138, -4.630306223326765, -4.0338666402650265, -2.1533660834237387, -4.291844085561145, -28.299543815140847, -23.739523062214534, -9.943762582899343, -8.754788244834891, -9.31618373969328, -5.839987916569987, -6.044532373567464, -5.813799260987431, -5.412380320219466, -5.442972181510488, -6.153930722215158, -27.0034672348004, -20.445128157078827, -7.3958831979022674, -9.242246200791907, -6.462813933739929, -4.8395544438465015, -5.830108670598138, -4.630306223326765, -4.0338666402650265, -2.1533660834237387, -4.291844085561145]",O=C(Nc1ccncc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,,
"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[1.156959, 1.734533, 2.598178, 2.342887, -2.583694, -0.9107204, -0.4146222, -0.03621155, -2.027847, -1.566149, -0.818381, -1.577013, -2.236063, -3.020043, -1.796093, -2.960294, -2.998316, -3.355, -2.418931, -2.303054, -3.302493, -3.507088, -2.674223, -2.317539]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[20.69298851296215, -2.1003075764233206, -5.9418743330613175, -5.143431046387536, -4.510702404117745, -4.149143179963588, -2.2057623501349632, -4.329922792040676, -6.423953298600216, -3.456154667001447, -1.9647228673655042, 27.773523319314545, -3.5164145376937967, -3.4862846023476224, -4.119013244617413, -6.318498524888573, -4.4805724687715704, -5.76109472098425, -3.862908794174877, -4.329922792040676, -3.772518988136332, -4.043688406251967]",O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccnc(Br)c12,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,,
"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[-2.0771901607513428, 1.7320626974105835, 2.043687105178833, 2.864741802215576, -0.6962212920188904, 0.07939767837524414, -1.6301766633987427, 0.5672574043273926, -1.989990472793579, -3.934086322784424, -1.2093230485916138, -1.9638304710388184, -2.643070697784424, -2.782590389251709, -1.5466485023498535, -1.7371110916137695, -1.919771671295166, -2.902834177017212, -0.900911271572113, -0.7664400339126587, -2.112987995147705, -2.0285418033599854, -0.3501758873462677, -0.776077926158905, -2.0771901607513428, 1.7320626974105835, 2.043687105178833, 2.864741802215576, -0.6962212920188904, 0.07939767837524414, -1.6301766633987427, 0.5672574043273926, -1.989990472793579, -3.934086322784424, -1.2093230485916138, -1.9638304710388184, -2.643070697784424, -2.782590389251709, -1.5466485023498535, -1.7371110916137695, -1.919771671295166, -2.902834177017212, -0.900911271572113, -0.7664400339126587, -2.112987995147705, -2.0285418033599854, -0.3501758873462677, -0.776077926158905]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-29.2387468298986, -22.460573044659473, -7.530867351484787, -8.234819095984962, -9.547946256244762, -6.962169253258499, -6.6512095944193925, -7.136086556452168, -6.215367537417213, -6.646917209679709, -4.670902100569491, -30.090134857346744, -11.730908962942642, -6.933301079393884, -7.384601862879469, -7.732726782199782, -7.069379493653027, -6.43756780719197, -5.164237161841626, -4.902619988547457, -4.478712873439792, -3.8231846183818203, -29.2387468298986, -22.460573044659473, -7.530867351484787, -8.234819095984962, -9.547946256244762, -6.962169253258499, -6.6512095944193925, -7.136086556452168, -6.215367537417213, -6.646917209679709, -4.670902100569491, -30.090134857346744, -11.730908962942642, -6.933301079393884, -7.384601862879469, -7.732726782199782, -7.069379493653027, -6.43756780719197, -5.164237161841626, -4.902619988547457, -4.478712873439792, -3.8231846183818203]",Cc1cc(C(=O)N2CCC(C3CCNC3)CC2)cc(S(=O)(=O)N(C)C)c1C,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,,
"[99.5, 7.463, 49.75, 2.488, 24.88, 1.552, 12.44, 0.776, 7.463, 0.388, 2.488, 0.194, 1.552, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.75, 24.88, 12.44]","[2.150373, -0.0952325, 0.887661, 0.7677386, -0.6454647, 0.5443537, 1.781201, 0.7724414, -1.637764, -1.729469, 1.426136, 0.3585915, -2.644171, -1.637764, -2.371407, -1.91288, -1.903474, -1.021692, -6.267709, -7.137735, -2.583035, -3.340192, -4.786315, 0.9558522]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[0.2756975438124731, 0.30096553321947944, -2.7779654541208667, -7.34454134242328, -3.539425956558727, -4.985718450619596, -5.14229624387531, -6.563026573992624, 1.7893297033138835, -1.6125741731635093, 0.7399979949033154, 3.658710775365668, 0.14431083002707254, -3.77724957375798, -4.499819981522498, -4.527457638928508, -5.991939780862519, -6.974375757780052, 1.4150569309993692, -4.1264745471869, -1.095540107501607, 2.316111864600961]",COc1cc(OC)nc(C#N)n1,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,,
"[0.388, 0.194, 0.1, 0.05, 99.5, 49.75, 24.88, 12.44, 99.5, 7.463, 49.75, 2.488, 24.88, 1.552, 12.44, 0.776, 7.463, 0.388, 2.488, 0.194, 1.552, 0.1, 0.776, 0.05]","[1.617945, 0.425775, 0.7211228, 1.529556, 4.028155, 3.219722, 1.402363, 1.544647, 2.169836, -3.387876, 0.1519855, -2.137498, -5.873539, -5.690295, -4.649032, -3.691847, -2.150433, -2.766999, -2.230199, -2.488898, -3.592679, -3.014918, -1.783944, 0.2209719]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-2.9702287414501214, -5.952415806194652, -6.13451981635831, -10.48807790069612, -6.838144404678824, -1.271235453879859, -3.5275611657193457, -5.092179209250636, -2.788648112959677, -1.9623848683075211, 1.5608187568497622, -0.38815705358303687, -1.2483043800648155, -5.143078778596093, -11.540052940335409, -5.71229910251332, -2.486445176186717, -6.861784417331905, -7.289740594165527, -2.9199959239316082, -2.5873138718392004, -1.1691195692578655]",COc1cnc(C#N)nc1,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,,
"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[28.00066, 1.821661, 13.28561, 0.7678858, 7.114167, 1.764956, 5.384652, 2.771477, -0.120499, -2.265854, 0.7915131, 0.5032606, -0.7442585, -0.6166714, 1.013609, 0.2811643, -2.728948, -0.5835932, -4.047349, -3.144788, 25.11341, 11.64115, 3.16369, 0.7395331]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[39.32262574136798, -11.237409329922226, -9.383213050021908, -4.737901301143382, -3.763173374749017, -3.0340788267489027, -5.841821493002345, -1.2343882843834115, -5.939392199645992, -7.65612186153999, -3.283773902595838, 42.29574088833804, -8.642094067886488, -13.852309972742201, -11.130296672405876, -9.11084293597643, -1.8319962543933088, -1.533557114635486, -5.036409954890703, -6.981853459380197, -4.9206338481194845, -2.319541040649265]",O=C1CC(Oc2cc(Cl)cc(CC(=O)Nn3cnc4ccccc4c3=O)c2)N1,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,,
"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[0.8284140229225159, 1.118640661239624, 1.3468772172927856, 2.308664083480835, -0.9415930509567261, -0.09721185266971588, 0.0, 0.4963909387588501, -2.562729835510254, -2.056946277618408, -0.711478054523468, -1.0744961500167847, -1.0115667581558228, -1.1223976612091064, -0.45318567752838135, -0.4832415282726288, -0.9843286871910095, -0.8688015341758728, -0.22635802626609802, -0.21555671095848083, -0.8861775994300842, -0.7100691795349121, -0.262518972158432, -0.6119180917739868, 0.8284140229225159, 1.118640661239624, 1.3468772172927856, 2.308664083480835, -0.9415930509567261, -0.09721185266971588, 0.0, 0.4963909387588501, -2.562729835510254, -2.056946277618408, -0.711478054523468, -1.0744961500167847, -1.0115667581558228, -1.1223976612091064, -0.45318567752838135, -0.4832415282726288, -0.9843286871910095, -0.8688015341758728, -0.22635802626609802, -0.21555671095848083, -0.8861775994300842, -0.7100691795349121, -0.262518972158432, -0.6119180917739868]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[2.2438600343154222, -2.113467659198343, -2.282249471451004, -1.6916710748962331, -1.6282890456780268, -2.531049710224195, -2.8151900102616, -4.023016630235291, -6.345299421302963, -7.466773859128575, 18.875344404888082, 2.729302841501207, -1.0435342044789584, -1.780719844720454, -1.586113858928402, -1.0514580121977308, -2.9453527769666232, -3.8769241817160864, -3.4790415650149327, -5.736312422396021, -11.747896222103371, 16.986892602064387]",Cc1c(C(=O)N2CCC(C3CCNC3)CC2)cccc1-c1ccccn1,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,,
"[99.5, 7.463, 49.75, 2.488, 24.88, 1.552, 12.44, 0.776, 7.463, 0.388, 2.488, 0.194, 1.552, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.75, 24.88, 12.44]","[35.7163, 2.638771, 20.53923, 2.49093, 11.63958, 1.913182, 9.351931, 0.7713032, 5.352436, 1.314036, 2.467587, 2.498711, 0.3783568, 1.751724, 1.452151, 0.1643761, -3.959616, -2.7302, -4.696877, -4.124965, 38.25878, 20.80379, 8.99789, 4.912803]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-59.70614870011579, -70.48907015084073, -63.070716504514955, -57.52945821185694, -44.8078770632287, -18.15225561887414, -17.108523825660036, -10.671405513319222, -6.465241799606032, -11.490885904653128, -9.190445387592302, -64.35059670544155, -73.50816171424161, -62.36663045657429, -48.16161053857227, -38.44611929271925, -16.295520678128856, -14.18165751707986, 4.1238710891027655, -0.01577848702299253, -9.16267463061419, -6.226911759135738, -24.422460439669454, -57.538438491937846, -59.83455924417317, -61.020254300572454, -25.823611816756742, 2.4296599216684283, -8.068879215771005, -3.6767399006166586, -5.277875534469785, -8.34152595646483, -8.092629398325656, -25.270123904062896, -52.0859611070754, -57.8631146853794, -59.5353469873104, -36.73328275395833, -6.460975149212746, -17.32989409054844, -11.050500980538287, -4.154886946808454, -12.730728094273633, -9.173896345705726]",C[n+]1ccn(CCCc2cccc(Cl)c2)c1C#N,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,,
"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[19.60409, -1.096854, 15.1923, -0.7138256, 6.410502, -2.813518, 2.569772, -0.9506068, 2.023086, -0.6929331, 3.760642, 2.402632, -2.594147, -2.273796, 2.900569, 1.406759, -6.629873, 2.026568, -9.150896, -5.369361, 16.11157, 11.09041, -5.122134, -6.69255]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-36.30767489848794, -44.151108254080995, -40.80000586048207, -52.67062431733292, -24.54927614412697, -4.227768596433454, -5.958365906151981, -4.149724119546994, -1.8906878456374052, -2.654619910961933, -5.005452612962075, -36.52675377914355, -46.769567136231835, -44.021564904154694, -42.11000609798676, -29.11098959487688, -5.888942108766171, -5.117754953263566, -5.951154611342341, -9.197138112089405, -2.8600092760442584, -5.416448018194487]",O=C(Cc1cccc(Cl)c1)Nc1ncn2ccccc12,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,,
